Item_Fat_Content,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Outlet_Location_Type,Outlet_Size,Outlet_Type,Item_Type_Category,Years_of_Operation
2,FDS34,113.4518,1593.9252,13,0.076744561,19.35,2004,6,1,2,1,1,9
0,FDN32,184.8266,2766.399,6,0.015591925,17.5,2002,7,1,2,1,1,11
2,FDZ23,187.624,1491.392,0,0.067639698,17.75,2002,7,1,2,1,1,11
0,DRL49,143.4812,854.8872,14,0.056516756,13.15,1999,9,0,1,1,0,14
2,FDG33,173.7764,4637.9628,12,0.140213762,5.365,2004,6,1,2,1,1,9
0,FDG04,187.5898,2432.1674,5,0.006075007,13.1,2002,7,1,2,1,1,11
0,FDR04,97.0068,1944.136,5,0.022612742,7.075,2002,7,1,2,1,1,11
0,FDF52,180.5292,2189.1504,5,0.066770664,9.3,2004,6,1,2,1,1,9
0,FDT36,37.2874,176.437,0,0.186250852,12.3,1998,0,2,2,0,1,15
2,FDH17,95.8726,1076.5986,5,0.016639482,16.2,1987,1,2,0,1,1,26
1,NCL42,244.0144,5635.3312,9,0.040599963,18.85,2007,2,1,2,1,2,6
0,DRN35,34.2532,467.3916,7,0.070533748,8.01,2009,3,2,1,2,0,4
2,FDL21,38.748,79.896,13,0.01251245,15.85,1985,4,0,2,0,1,28
2,FDX07,183.495,4577.375,6,0.022807826,19.2,1985,5,2,1,3,1,28
2,FDW16,93.0804,826.9236,5,0.041474232,17.35,1997,8,0,2,1,1,16
2,FDS11,222.5088,7158.6816,1,0.055289464,7.05,1985,5,2,1,3,1,28
1,NCZ54,163.4552,2599.2832,9,0.083698962,14.65,2009,3,2,1,2,2,4
0,FDH32,96.541,3765.099,6,0.076045655,12.8,2004,6,1,2,1,1,9
1,NCQ17,158.363,4068.038,8,0.116366304,10.3,1985,5,2,1,3,2,28
0,FDK38,147.7734,2078.6276,3,0.053279839,6.65,2004,6,1,2,1,1,9
1,NCF55,35.6874,952.7598,9,0.021648305,6.675,1987,1,2,0,1,2,26
2,FDW39,176.837,1411.496,10,0.037060755,6.69,2009,3,2,1,2,1,4
2,FDX36,223.1404,450.0808,0,0.224607399,9.695,1985,4,0,2,0,1,28
2,FDD47,171.7448,4431.5648,15,0.142699588,7.6,2002,7,1,2,1,1,11
0,FDQ46,110.6544,1901.5248,13,0.103726639,7.51,1987,1,2,0,1,1,26
2,FDE56,62.4194,2291.0178,6,0.158424516,17.25,1985,5,2,1,3,1,28
2,FDY39,185.7608,1470.0864,10,0.08234117,5.305,1985,4,0,2,0,1,28
2,FDG05,156.863,2972.797,5,0.087847141,11.0,1997,8,0,2,1,1,16
1,NCR54,194.711,196.411,9,0.158562708,16.35,1985,4,0,2,0,2,28
2,FDX57,95.8068,1263.6884,13,0.047458754,17.25,2009,3,2,1,2,1,4
0,FDC17,208.9928,9678.0688,5,0.015385857,12.15,1985,5,2,1,3,1,28
0,DRL60,150.6682,457.4046,14,0.047377447,8.52,1985,4,0,2,0,0,28
0,FDO32,45.406,1118.544,6,0.120443298,6.36,1987,1,2,0,1,1,26
1,NCO29,163.2526,1480.0734,8,0.032229348,11.15,1987,1,2,0,1,2,26
2,FDJ36,104.5332,2563.33,0,0.127638966,14.5,1985,5,2,1,3,1,28
1,NCF54,170.5422,3103.9596,9,0.047473135,18.0,2002,7,1,2,1,2,11
2,FDV04,158.8288,1414.1592,5,0.149986868,7.825,2004,6,1,2,1,1,9
1,NCK30,254.2698,1775.6886,9,0.102065622,14.85,1998,0,2,2,0,2,15
0,FDX09,174.937,176.437,13,0.114243048,9.0,1985,4,0,2,0,1,28
2,FDH53,83.7592,1403.5064,5,0.019183756,20.5,1987,1,2,0,1,1,26
0,FDT22,60.622,778.986,13,0.112324552,10.395,2002,7,1,2,1,1,11
0,DRF25,36.019,73.238,14,0.068153091,9.0,1985,4,0,2,0,0,28
2,FDG56,60.8536,918.804,6,0.071597469,13.3,2002,7,1,2,1,1,11
2,FDG38,83.6224,3494.1184,3,0.052473797,8.975,1985,5,2,1,3,1,28
2,FDS34,114.8518,1707.777,13,0.076914745,19.35,2002,7,1,2,1,1,11
2,FDP44,102.1332,1743.0644,6,0.079837509,16.5,1999,9,0,1,1,1,14
2,FDW03,102.8306,1986.0814,10,0.024520854,5.63,1987,1,2,0,1,1,26
0,FDU25,58.9246,926.7936,3,0.02678995,12.35,2009,3,2,1,2,1,4
1,NCR17,116.4492,2780.3808,8,0.024432767,9.8,2002,7,1,2,1,2,11
2,FDY39,181.9608,2388.8904,10,0.047220268,5.305,2009,3,2,1,2,1,4
2,FDA03,146.3102,3645.255,4,0.045534457,18.5,1999,9,0,1,1,1,14
2,FDG58,156.1972,1869.5664,13,0.094171100125,10.695,1997,8,0,2,1,1,16
1,NCB19,86.4882,1631.8758,9,0.090806457,6.525,2007,2,1,2,1,2,6
2,FDI07,198.1426,3757.1094,10,0.033813351,12.35,1999,9,0,1,1,1,14
1,NCS06,261.091,2366.919,9,0.031730739,7.935,2004,6,1,2,1,2,9
2,FDX03,47.1744,90.5488,10,0.102262138,15.85,1998,0,2,2,0,1,15
1,NCK29,121.973,2463.46,8,0.138095939143,5.615,1997,8,0,2,1,2,16
0,FDH16,90.783,1258.362,5,0.052511611,10.5,1987,1,2,0,1,1,26
2,FDA55,223.8088,5592.72,6,0.056713056,17.2,1985,5,2,1,3,1,28
0,FDS20,182.7292,4925.5884,6,0.053950661,8.85,1999,9,0,1,1,1,14
2,FDS31,180.3318,2345.6134,6,0.044192372,13.1,1997,8,0,2,1,1,16
0,FDA23,101.3016,2327.6368,0,0.046958533,9.8,1985,5,2,1,3,1,28
1,NCU18,140.2496,2681.8424,9,0.055829496,15.1,2004,6,1,2,1,2,9
2,FDE11,184.4924,3146.5708,15,0.13498355,17.7,1987,1,2,0,1,1,26
0,FDE44,49.7692,837.5764,6,0.187590473125,14.65,2002,7,1,2,1,1,11
0,FDV51,165.7842,2652.5472,10,0.032538896,16.35,1997,8,0,2,1,1,16
0,FDK51,264.5884,5829.7448,4,0.005264755,19.85,2007,2,1,2,1,1,6
2,FDR36,43.5454,838.908,0,0.121832956,6.715,2002,7,1,2,1,1,11
0,FDU40,192.5478,2906.217,5,0.037403973,20.85,1997,8,0,2,1,1,16
2,FDU37,79.796,4074.696,3,0.10400212,9.5,1985,5,2,1,3,1,28
0,FDV47,85.3566,1775.6886,1,0.054162439,17.1,1987,1,2,0,1,1,26
0,FDF04,258.6304,516.6608,5,0.023876708,17.5,1985,4,0,2,0,1,28
0,FDX16,147.805,1947.465,5,0.065797601,17.85,2004,6,1,2,1,1,9
1,NCL05,45.077,605.878,8,0.047857804,19.6,1987,1,2,0,1,2,26
1,NCL30,125.9336,7158.6816,9,0.048703432,18.1,1985,5,2,1,3,2,28
1,NCR06,41.7112,383.5008,9,0.006765149,12.5,1997,8,0,2,1,2,16
2,FDX03,45.6744,633.8416,10,0.06121988,15.85,2002,7,1,2,1,1,11
2,FDR32,227.4694,3197.1716,6,0.0950845954286,6.78,1997,8,0,2,1,1,16
2,FDX04,47.6376,335.5632,5,0.041563696,19.6,2004,6,1,2,1,1,9
0,DRH01,171.7738,2432.8332,14,0.098457814,17.5,2007,2,1,2,1,0,6
0,FDO57,160.9578,1444.1202,13,0.108930629,20.75,2002,7,1,2,1,1,11
0,FDD11,254.704,3036.048,15,0.03046847,12.85,1985,5,2,1,3,1,28
0,DRM47,189.1846,382.1692,7,0.073288275,9.3,1998,0,2,2,0,0,15
1,NCC54,242.4196,5543.4508,8,0.097692448,17.75,2004,6,1,2,1,2,9
0,FDC45,171.5106,1539.9954,6,0.135944247,17.0,1999,9,0,1,1,1,14
2,FDW46,63.6484,65.2484,13,0.123089128,13.0,1985,4,0,2,0,1,28
2,FDP40,110.1544,1230.3984,5,0.034328578,4.555,1987,1,2,0,1,1,26
2,FDM08,225.5088,1342.2528,6,0.089688978,10.1,1998,0,2,2,0,1,15
2,FDV52,119.7466,2003.3922,5,0.121709653,20.7,1999,9,0,1,1,1,14
0,DRB24,153.0656,4170.5712,14,0.020618957,8.785,2002,7,1,2,1,0,11
1,NCC54,239.3196,723.0588,8,0.163548055,17.75,1998,0,2,2,0,2,15
0,FDV38,54.9956,109.1912,4,0.178192864,19.25,1985,4,0,2,0,1,28
2,FDB36,129.2626,1311.626,0,0.048625599,5.465,2002,7,1,2,1,1,11
0,DRH51,89.5856,175.7712,4,0.170213676,17.6,1985,4,0,2,0,0,28
0,FDV45,187.4556,7510.224,13,0.044829295,16.75,1985,5,2,1,3,1,28
1,NCL29,156.9604,1584.604,8,0.113387677,9.695,1985,5,2,1,3,2,28
0,FDU14,249.575,499.35,4,0.058168807,17.75,1998,0,2,2,0,1,15
2,FDH17,97.4726,1174.4712,5,0.016650191,16.2,2004,6,1,2,1,1,9
2,FDQ15,79.2276,649.8208,10,0.151044881,20.35,2004,6,1,2,1,1,9
0,FDZ44,115.4808,820.2656,6,0.038948125,8.185,2007,2,1,2,1,1,6
0,FDM32,88.183,719.064,6,0.020688969,20.5,2009,3,2,1,2,1,4
1,NCP29,64.3168,703.0848,8,0.112249781,8.42,2004,6,1,2,1,2,9
0,FDG53,141.818,838.908,5,0.046116319,10.0,2007,2,1,2,1,1,6
0,FDT25,122.4072,2572.6512,3,0.050957715,7.5,2009,3,2,1,2,1,4
0,FDM39,177.6002,8417.7094,4,0.053211728,6.42,1985,5,2,1,3,1,28
0,FDW35,43.8454,671.1264,1,0.011111714,10.6,2002,7,1,2,1,1,11
2,FDD10,177.2344,892.172,13,0.077029195,20.6,1998,0,2,2,0,1,15
0,FDH08,230.801,5283.123,6,0.017344679,7.51,1985,5,2,1,3,1,28
0,DRG37,153.9972,1246.3776,14,0.019457372,16.2,2009,3,2,1,2,0,4
2,FDU01,183.5924,2406.2012,3,0.012063121,20.25,2007,2,1,2,1,1,6
1,NCZ17,36.6506,493.3578,8,0.079755214,12.15,2009,3,2,1,2,2,4
0,FDU34,125.9046,4482.1656,13,0.074830794,18.25,1985,5,2,1,3,1,28
0,FDB16,88.5198,1133.8574,4,0.044917289,8.21,2004,6,1,2,1,1,9
2,FDG10,57.7588,57.2588,13,0.018310142,6.63,1998,0,2,2,0,1,15
2,FDH46,101.8332,2255.7304,13,0.041247932,6.935,1987,1,2,0,1,1,26
2,FDC16,88.254,2510.066,4,0.0204702,11.5,1985,5,2,1,3,1,28
2,FDH50,185.8266,1844.266,3,0.161404914,15.0,2004,6,1,2,1,1,9
1,NCZ18,255.4698,5073.396,9,0.186067862,7.825,1997,8,0,2,1,2,16
0,FDJ32,61.4536,428.7752,6,0.057792343,10.695,1997,8,0,2,1,1,16
0,DRI23,162.0578,3209.156,7,0.137346653143,18.85,2004,6,1,2,1,0,9
2,DRD01,53.2614,386.8298,14,0.061270647,12.1,1999,9,0,1,1,0,14
2,FDY02,261.091,3418.883,4,0.087823675,8.945,2002,7,1,2,1,1,11
2,FDG38,86.6224,1704.448,3,0.05281112,8.975,1999,9,0,1,1,1,14
1,NCG30,124.4046,1120.5414,9,0.112495847,20.2,1999,9,0,1,1,2,14
2,FDO31,80.696,559.272,6,0.029100745,6.76,2009,3,2,1,2,1,4
1,NCU42,168.1474,4211.185,9,0.019546214,9.0,2002,7,1,2,1,2,11
1,NCG30,123.1046,1120.5414,9,0.112549008,20.2,2002,7,1,2,1,2,11
1,NCA30,189.1872,567.2616,9,0.140347209875,19.0,1997,8,0,2,1,2,16
2,FDF29,129.431,3505.437,5,0.019917598,15.1,1987,1,2,0,1,1,26
0,FDI14,142.7496,3528.74,3,0.089817198,14.1,1999,9,0,1,1,1,14
2,FDY57,94.9752,1342.2528,13,0.121442754,20.2,1999,9,0,1,1,1,14
2,FDT27,232.9616,3515.424,10,0.069250192,11.395,1985,5,2,1,3,1,28
0,FDM46,92.712,3635.268,13,0.159193194,7.365,1985,5,2,1,3,1,28
1,NCD30,98.1726,978.726,9,0.029151877125,19.7,1985,5,2,1,3,2,28
2,FDJ15,183.3608,6064.1064,4,0.023209537,11.35,1985,5,2,1,3,1,28
1,NCW05,108.8938,3644.5892,8,0.148372897,20.25,2002,7,1,2,1,2,11
0,FDT13,187.7214,188.4214,3,0.0201364458889,14.85,1998,0,2,2,0,1,15
1,NCP06,149.7366,151.1366,9,0.065689432,20.7,1998,0,2,2,0,2,15
2,FDP03,122.1388,2352.9372,10,0.061301149,5.15,2002,7,1,2,1,1,11
1,NCM30,43.2796,41.2796,9,0.117825569,19.1,1985,4,0,2,0,2,28
2,FDK20,124.3072,5022.7952,6,0.04152307,12.6,1987,1,2,0,1,1,26
0,FDX01,114.915,2796.36,3,0.024201905,10.1,1999,9,0,1,1,1,14
2,FDV57,179.666,6471.576,13,0.066269294,15.25,2007,2,1,2,1,1,6
2,FDY34,167.1842,2984.1156,13,0.01100413,10.5,2002,7,1,2,1,1,11
0,FDP37,126.9994,385.4982,2,0.250560049,15.6,1985,4,0,2,0,1,28
2,FDP22,52.8666,461.3994,13,0.099113429,14.65,2004,6,1,2,1,1,9
2,FDS25,108.7228,2542.0244,3,0.140008554,6.885,1997,8,0,2,1,1,16
1,NCY18,176.0054,2626.581,9,0.031278532,7.285,2009,3,2,1,2,2,4
2,FDO08,165.1526,1480.0734,6,0.05373063,11.1,1987,1,2,0,1,1,26
1,NCI43,48.6376,1677.816,9,0.025842951,19.85,1985,5,2,1,3,2,28
0,FDH16,89.683,988.713,5,0.052555346,10.5,1997,8,0,2,1,1,16
1,NCZ05,104.699,103.199,8,0.10178199,8.485,1985,4,0,2,0,2,28
0,DRE49,151.9024,2732.4432,14,0.021293097,20.75,2002,7,1,2,1,0,11
2,FDO09,261.091,5522.811,13,0.124668026,13.5,1985,5,2,1,3,1,28
2,FDA08,164.6526,2137.8838,6,0.050043472,11.85,1987,1,2,0,1,1,26
1,NCD55,41.1454,503.3448,9,0.024468806,14.0,2007,2,1,2,1,2,6
1,NCR50,154.634,4287.752,9,0.01181025,20.2,1987,1,2,0,1,2,26
1,NCC06,127.0336,3962.8416,9,0.027028323,19.0,1999,9,0,1,1,2,14
2,FDC34,154.5972,1869.5664,13,0.172615327,16.0,1987,1,2,0,1,1,26
2,FDQ49,155.563,469.389,2,0.06871772,20.2,1985,4,0,2,0,1,28
0,FDS60,181.666,1438.128,0,0.032421521,20.85,1987,1,2,0,1,1,26
0,FDP10,107.6622,1270.3464,13,0.127983545,19.0,1987,1,2,0,1,1,26
2,FDW46,64.3484,2218.4456,13,0.070288365,13.0,2004,6,1,2,1,1,9
0,FDG53,141.618,139.818,5,0.076755106,10.0,1998,0,2,2,0,1,15
0,FDP57,103.999,1857.582,13,0.052434201,17.5,2004,6,1,2,1,1,9
1,NCP43,181.766,179.766,11,0.053413906,17.75,1985,4,0,2,0,2,28
0,FDW49,180.2002,5193.9058,3,0.083019163,19.5,2007,2,1,2,1,1,6
2,FDA28,124.2362,377.5086,5,0.080010553,16.1,1998,0,2,2,0,1,15
1,NCS42,91.2146,2554.0088,9,0.069403341,8.6,2004,6,1,2,1,2,9
2,FDP21,188.1872,6239.8776,13,0.025616191,7.42,1985,5,2,1,3,1,28
0,DRJ39,220.1482,3066.6748,4,0.036326064,20.25,1997,8,0,2,1,0,16
0,FDH12,105.028,2556.672,0,0.085434195,9.6,2007,2,1,2,1,1,6
0,FDQ13,83.0908,1593.9252,3,0.010658153,11.1,1999,9,0,1,1,1,14
1,NCQ06,254.7014,5100.028,9,0.041994899,13.0,2009,3,2,1,2,2,4
0,FDL40,94.741,1641.197,5,0.011556919,17.7,1985,5,2,1,3,1,28
1,NCE54,74.3354,1880.885,9,0.029435995625,20.7,2009,3,2,1,2,2,4
2,FDL58,262.3568,790.9704,13,0.124110349,5.78,1998,0,2,2,0,1,15
2,FDW38,53.0298,377.5086,4,0.139244918,5.325,2009,3,2,1,2,1,4
0,FDD17,238.1906,3327.6684,5,0.032599801,7.5,1987,1,2,0,1,1,26
2,FDK25,166.6474,4211.185,2,0.157075658,11.6,1999,9,0,1,1,1,14
2,FDR22,109.9544,5257.1568,13,0.018472714,19.35,1985,5,2,1,3,1,28
0,FDU35,99.87,1498.05,1,0.0869016998571,6.44,2002,7,1,2,1,1,11
0,FDR35,198.9742,995.371,1,0.020739698,12.5,2002,7,1,2,1,1,11
1,NCZ18,253.5698,3805.047,9,0.186825823,7.825,2009,3,2,1,2,2,4
0,FDF22,212.3218,427.4436,13,0.09512291,6.865,1998,0,2,2,0,1,15
0,FDD17,238.7906,4040.7402,5,0.03269312,7.5,2002,7,1,2,1,1,11
0,DRD37,45.206,1211.756,14,0.013841737,9.8,1997,8,0,2,1,0,16
2,FDC08,225.472,3169.208,6,0.103449993,19.0,1997,8,0,2,1,1,16
2,FDU57,150.8708,2407.5328,13,0.089554186,8.27,1997,8,0,2,1,1,16
0,FDZ58,121.8072,2450.144,13,0.052257982,17.85,1999,9,0,1,1,1,14
2,FDY01,116.4834,1958.1178,3,0.170251293,11.8,2004,6,1,2,1,1,9
2,FDG09,187.1556,4693.89,6,0.048131556,20.6,2009,3,2,1,2,1,4
1,NCE54,73.9354,677.1186,9,0.026899856,20.7,1997,8,0,2,1,2,16
0,FDB34,87.0198,2442.1544,13,0.026663778,15.25,2002,7,1,2,1,1,11
2,FDT24,76.2328,1544.656,0,0.204075816714,12.35,1997,8,0,2,1,1,16
2,FDZ08,83.0592,743.0328,6,0.109900843,12.5,1987,1,2,0,1,1,26
1,NCI54,108.9912,1965.4416,9,0.033651278,15.2,1999,9,0,1,1,2,14
0,FDU34,122.6046,2988.1104,13,0.075311837,18.25,1999,9,0,1,1,1,14
0,FDP23,218.9166,2394.8826,1,0.0412528684444,6.71,1987,1,2,0,1,1,26
1,NCV29,176.7686,888.843,8,0.039996021,11.8,1985,4,0,2,0,2,28
2,FDG10,57.2588,801.6232,13,0.010886324,6.63,1985,5,2,1,3,1,28
0,FDZ56,167.5474,1010.6844,6,0.04506213,16.25,1985,4,0,2,0,1,28
1,NCL41,36.3216,276.9728,8,0.041729735,12.35,2004,6,1,2,1,2,9
0,FDM39,178.7002,4477.505,4,0.053426165,6.42,1987,1,2,0,1,1,26
1,NCZ54,161.3552,7148.0288,9,0.083488992,14.65,1999,9,0,1,1,2,14
0,FDT59,229.4668,4837.7028,1,0.0184405723333,13.65,1999,9,0,1,1,1,14
2,FDV20,128.3678,1398.8458,6,0.060045008,20.2,2009,3,2,1,2,1,4
1,NCE43,172.2448,1874.8928,9,0.10402738,12.5,2007,2,1,2,1,2,6
0,FDP15,255.433,9227.988,10,0.083536071,15.2,1985,5,2,1,3,1,28
0,FDO16,82.225,2247.075,5,0.015169739,5.48,2009,3,2,1,2,1,4
1,NCP41,109.4596,647.1576,8,0.028382853,16.6,1985,4,0,2,0,2,28
2,DRD01,56.2614,552.614,14,0.061299601,12.1,2002,7,1,2,1,0,11
0,FDM56,107.9912,1419.4856,6,0.070588621,16.7,2007,2,1,2,1,1,6
2,FDS22,45.9428,307.5996,13,0.023201357,16.85,2002,7,1,2,1,1,11
0,FDX20,227.072,4074.696,6,0.042626422,7.365,1999,9,0,1,1,1,14
0,FDE34,183.6634,2362.9242,13,0.108501676,9.195,2007,2,1,2,1,1,6
0,FDV50,122.373,985.384,4,0.122571209,14.3,1997,8,0,2,1,1,16
1,NCU17,101.2674,2241.0828,8,0.093408695,5.32,2007,2,1,2,1,2,6
1,NCP53,235.6906,5704.5744,8,0.032731074,14.75,1985,5,2,1,3,2,28
2,FDW09,80.2302,79.2302,13,0.043386131,13.65,1998,0,2,2,0,1,15
2,FDW55,248.6092,3237.1196,6,0.021969896,12.6,1997,8,0,2,1,1,16
1,NCE31,33.6216,934.7832,9,0.183948465,7.67,1985,5,2,1,3,2,28
2,FDO49,49.7008,961.4152,2,0.033052168,10.6,1997,8,0,2,1,1,16
0,FDH34,184.6582,185.7582,13,0.054443762,8.63,1985,4,0,2,0,1,28
2,FDJ38,188.553,3795.06,3,0.040172077,8.6,1987,1,2,0,1,1,26
0,FDG32,224.0772,1556.6404,6,0.175995526,19.85,1997,8,0,2,1,1,16
0,DRQ35,125.5388,2848.2924,7,0.042530668,9.3,2007,2,1,2,1,0,6
2,FDK25,167.8474,336.8948,2,0.274592283,11.6,1985,4,0,2,0,1,28
0,FDD58,99.67,1897.53,13,0.059594017,7.76,2009,3,2,1,2,1,4
0,FDB15,265.2568,4218.5088,4,0.136784873,10.895,2004,6,1,2,1,1,9
0,DRF60,238.1564,5243.8408,14,0.0520938294286,10.8,2009,3,2,1,2,0,4
2,FDH04,91.0488,271.6464,5,0.019912606,6.115,1985,4,0,2,0,1,28
2,FDM04,52.8666,1384.1982,5,0.04719387,9.195,1999,9,0,1,1,1,14
0,FDO58,166.0526,3124.5994,13,0.039638705,19.6,1999,9,0,1,1,1,14
0,FDQ24,253.3724,6795.1548,0,0.074083388,15.7,2007,2,1,2,1,1,6
0,DRP35,127.4336,894.8352,7,0.091051579,18.85,2002,7,1,2,1,0,11
0,DRI47,144.5128,3307.6944,7,0.02090277,14.7,1987,1,2,0,1,0,26
0,FDF35,108.5938,1393.5194,15,0.153861181,15.0,1987,1,2,0,1,1,26
2,FDP31,65.0168,639.168,6,0.161504957,21.1,1997,8,0,2,1,1,16
0,FDQ52,248.3434,6208.585,5,0.119871307,17.0,2009,3,2,1,2,1,4
2,FDM12,188.6214,565.2642,0,0.069903773,16.7,2004,6,1,2,1,1,9
1,NCS42,92.5146,2006.7212,9,0.069416467,8.6,1997,8,0,2,1,2,16
2,FDO31,79.296,1118.544,6,0.02914662,6.76,2007,2,1,2,1,1,6
2,FDU19,173.9422,3103.9596,6,0.046771477,8.77,1997,8,0,2,1,1,16
1,NCE19,53.4956,2129.2284,9,0.092564193,8.97,1985,5,2,1,3,2,28
2,FDR16,213.2218,7266.5412,5,0.104998144,5.845,2004,6,1,2,1,1,9
2,FDF56,181.9976,5432.928,6,0.119704498,16.7,2002,7,1,2,1,1,11
0,DRJ59,38.8164,77.2328,7,0.03242518,11.65,1998,0,2,2,0,0,15
0,FDH16,88.283,2157.192,5,0.052300844,10.5,1985,5,2,1,3,1,28
0,FDI28,78.3302,1267.6832,5,0.026362624,14.3,1999,9,0,1,1,1,14
0,FDC58,45.7428,615.1992,13,0.0420140631667,10.195,1985,5,2,1,3,1,28
0,FDU13,148.0418,1471.418,3,0.187558629,8.355,1997,8,0,2,1,1,16
0,FDX58,183.095,1830.95,13,0.04376368,13.15,1997,8,0,2,1,1,16
2,FDU16,82.5908,922.7988,5,0.0583202331429,19.25,2002,7,1,2,1,1,11
2,FDX35,228.2036,2504.7396,1,0.080072603,5.035,2002,7,1,2,1,1,11
2,FDL21,41.048,798.96,13,0.007146415,15.85,1997,8,0,2,1,1,16
0,DRM37,197.3768,3350.3056,14,0.096317593,15.35,1987,1,2,0,1,0,26
0,FDR35,197.2742,3782.4098,1,0.020729902,12.5,1999,9,0,1,1,1,14
2,FDW32,87.5882,171.7764,6,0.15783357,18.35,1998,0,2,2,0,1,15
2,FDY34,167.0842,6465.5838,13,0.010928678,10.5,1985,5,2,1,3,1,28
0,FDQ44,120.1756,2059.9852,6,0.036110222,20.5,1987,1,2,0,1,1,26
0,DRD24,143.1154,2552.6772,14,0.030842963,13.85,1999,9,0,1,1,0,14
0,DRE12,111.186,1245.046,14,0.0708353712857,4.59,2002,7,1,2,1,0,11
1,NCX29,147.1102,2916.204,8,0.089078338,10.0,1987,1,2,0,1,2,26
0,FDS07,113.6518,1593.9252,6,0.100164204,12.35,2009,3,2,1,2,1,4
2,FDI27,43.8744,1222.4088,4,0.045763623,8.71,1985,5,2,1,3,1,28
2,FDL02,107.4622,1587.933,3,0.10399676,20.0,1987,1,2,0,1,1,26
2,FDN58,232.6984,1390.1904,13,0.057104066,13.8,2009,3,2,1,2,1,4
0,DRK12,33.39,732.38,14,0.041971264,9.5,2002,7,1,2,1,0,11
2,FDC60,88.3514,2833.6448,0,0.114472403,5.425,1997,8,0,2,1,1,16
0,FDV45,187.9556,2440.8228,13,0.045117476,16.75,1999,9,0,1,1,1,14
2,FDB23,223.8062,5642.655,15,0.006476622,19.2,2002,7,1,2,1,1,11
1,NCA29,171.3106,3593.3226,9,0.02727641,10.5,1997,8,0,2,1,2,16
2,FDO20,252.0382,4037.4112,6,0.152747503,12.85,2009,3,2,1,2,1,4
1,NCH55,127.502,379.506,9,0.060706749,16.35,1985,4,0,2,0,2,28
0,FDO32,45.706,838.908,6,0.120788077,6.36,2002,7,1,2,1,1,11
2,FDS59,111.857,109.857,1,0.076851759,14.8,1985,4,0,2,0,1,28
2,FDR59,263.2594,2878.2534,1,0.063810405,14.5,1987,1,2,0,1,1,26
0,FDS55,150.0734,4454.202,6,0.081328781,7.02,2002,7,1,2,1,1,11
0,FDT21,247.1092,4233.1564,13,0.020387989,7.42,2004,6,1,2,1,1,9
1,NCR38,253.5724,5033.448,9,0.113518466,17.25,1997,8,0,2,1,2,16
0,FDJ22,190.6504,1342.2528,13,0.052917345,18.75,2002,7,1,2,1,1,11
2,FDB57,220.5772,2446.1492,6,0.018911474,20.25,2007,2,1,2,1,1,6
2,FDR52,192.3846,1910.846,5,0.075981306,12.65,1987,1,2,0,1,1,26
1,NCO41,96.7384,2167.8448,8,0.018848862,12.5,1997,8,0,2,1,2,16
0,FDG47,261.4252,262.3252,15,0.116527666,12.8,1998,0,2,2,0,1,15
0,FDB44,212.4586,2743.7618,6,0.018390978625,6.655,2007,2,1,2,1,1,6
0,FDY14,263.0226,4229.1616,4,0.070040195,10.3,1997,8,0,2,1,1,16
1,NCN55,239.2538,3605.307,11,0.059827007,14.6,2007,2,1,2,1,2,6
2,FDV48,77.4644,1414.1592,0,0.051827123,9.195,2009,3,2,1,2,1,4
0,FDA21,185.2924,3146.5708,13,0.03595391,13.65,2004,6,1,2,1,1,9
0,FDZ27,51.235,848.895,4,0.017182935,7.935,1999,9,0,1,1,1,14
0,FDW58,104.1622,1693.7952,13,0.007546808,20.75,1987,1,2,0,1,1,26
2,FDH45,41.6796,784.3124,6,0.105831117,15.1,1999,9,0,1,1,1,14
0,FDH38,115.2808,117.1808,3,0.018275994,6.425,1985,4,0,2,0,1,28
0,FDL43,76.367,765.67,10,0.027064381,10.1,1997,8,0,2,1,1,16
2,FDD38,100.3674,1833.6132,3,0.00949963588889,16.75,1985,5,2,1,3,1,28
0,FDV02,173.0106,3593.3226,4,0.06063976,16.75,1999,9,0,1,1,1,14
1,NCF31,152.8024,1214.4192,9,0.051847425,9.13,1997,8,0,2,1,2,16
1,NCN05,182.195,2380.235,8,0.014518575,8.235,2009,3,2,1,2,2,4
2,FDZ16,194.1478,5812.434,5,0.159722816,16.85,1987,1,2,0,1,1,26
1,NCT18,181.5976,4165.2448,9,0.05911748,14.6,1985,5,2,1,3,2,28
1,NCP50,79.4618,1772.3596,11,0.020555958,17.35,2004,6,1,2,1,2,9
0,FDW13,50.5324,207.7296,3,0.171383506,8.5,1985,4,0,2,0,1,28
1,NCS53,159.9604,2218.4456,8,0.090286009,14.5,2007,2,1,2,1,2,6
0,DRG03,153.0998,4921.5936,4,0.061986574,14.5,1997,8,0,2,1,0,16
0,DRE60,227.872,1584.604,14,0.160235723,9.395,2007,2,1,2,1,0,6
0,FDK21,248.3408,751.0224,13,0.010032624,7.905,2002,7,1,2,1,1,11
0,FDF52,183.3292,364.8584,5,0.116928924,9.3,1985,4,0,2,0,1,28
1,NCN43,121.373,246.346,11,0.011835436,12.15,1985,4,0,2,0,2,28
0,FDW13,52.5324,1194.4452,3,0.097884718,8.5,1997,8,0,2,1,1,16
2,FDW14,87.7198,1831.6158,4,0.038204311,8.3,2004,6,1,2,1,1,9
0,FDG24,84.525,416.125,0,0.014631149,7.975,1997,8,0,2,1,1,16
